Name,Family,Infraorder,Suborder,Order,Informal,Taxon Size,Diet,Max MYA,Min MYA,Lifespan (MYA),Early Age,Late Age,Early Period,Late Period
Taurovenator,Carcharodontosauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,100.5,89.8,10.700000000000003,Cenomanian,Turonian,Upper Cretaceous,Upper Cretaceous
Unquillosaurus,,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Veterupristisaurus,Carcharodontosauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,152.2,149.2,3.0,Kimmeridgian,Kimmeridgian,Upper Jurassic,Upper Jurassic
Metriacanthosaurus,Metriacanthosauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,161.5,154.8,6.699999999999989,Oxfordian,Oxfordian,Upper Jurassic,Upper Jurassic
Siamotyrannus,,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,125.77,121.4,4.36999999999999,Barremian,Barremian,Lower Cretaceous,Lower Cretaceous
Sinraptor,Metriacanthosauridae,Non-Avian,Theropoda,Saurischia,False,2,Carnivore,168.2,154.8,13.399999999999977,Bathonian,Oxfordian,Middle Jurassic,Upper Jurassic
Alpkarakush,Metriacanthosauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,165.3,161.5,3.8000000000000114,Callovian,Callovian,Middle Jurassic,Middle Jurassic
Erectopus,,Non-Avian,Theropoda,Saurischia,False,2,Carnivore,125.77,93.9,31.86999999999999,Barremian,Cenomanian,Lower Cretaceous,Upper Cretaceous
Shidaisaurus,Metriacanthosauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,170.9,168.2,2.700000000000017,Bajocian,Bajocian,Middle Jurassic,Middle Jurassic
Yangchuanosaurus,Metriacanthosauridae,Non-Avian,Theropoda,Saurischia,False,2,Carnivore,170.9,113.0,57.900000000000006,Bajocian,Aptian,Middle Jurassic,Lower Cretaceous
Chilantaisaurus,,Non-Avian,Theropoda,Saurischia,False,2,Carnivore,93.9,83.6,10.300000000000011,Turonian,Santonian,Upper Cretaceous,Upper Cretaceous
Fukuiraptor,,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,132.6,113.0,19.599999999999994,Hauterivian,Aptian,Lower Cretaceous,Lower Cretaceous
Neovenator,Neovenatoridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,125.77,121.4,4.36999999999999,Barremian,Barremian,Lower Cretaceous,Lower Cretaceous
Rapator,,Non-Avian,Theropoda,Saurischia,False,0,Carnivore,100.5,93.9,6.599999999999994,Cenomanian,Cenomanian,Upper Cretaceous,Upper Cretaceous
Allosaurus,Allosauridae,Non-Avian,Theropoda,Saurischia,False,6,Carnivore,161.5,89.8,71.7,Oxfordian,Turonian,Upper Jurassic,Upper Cretaceous
Asfaltovenator,,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,180.4,168.6,11.800000000000011,Toarcian,Bajocian,Lower Jurassic,Middle Jurassic
Monolophosaurus,,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,165.3,161.5,3.8000000000000114,Callovian,Callovian,Middle Jurassic,Middle Jurassic
Streptospondylus,,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,165.3,154.8,10.5,Callovian,Oxfordian,Middle Jurassic,Upper Jurassic
Leshansaurus,Megalosauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,168.2,161.5,6.699999999999989,Bathonian,Callovian,Middle Jurassic,Middle Jurassic
Afrovenator,Megalosauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,170.9,145.0,25.900000000000006,Bajocian,Tithonian,Middle Jurassic,Upper Jurassic
Eustreptospondylus,Megalosauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,165.3,161.5,3.8000000000000114,Callovian,Callovian,Middle Jurassic,Middle Jurassic
Magnosaurus,Megalosauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,170.9,168.6,2.3000000000000114,Bajocian,Bajocian,Middle Jurassic,Middle Jurassic
Poekilopleuron,,Non-Avian,Theropoda,Saurischia,False,2,Carnivore,168.2,165.3,2.8999999999999773,Bathonian,Bathonian,Middle Jurassic,Middle Jurassic
Piveteausaurus,Megalosauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,165.3,154.8,10.5,Callovian,Oxfordian,Middle Jurassic,Upper Jurassic
Duriavenator,Megalosauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,168.6,168.2,0.4000000000000057,Bajocian,Bajocian,Middle Jurassic,Middle Jurassic
Megalosaurus,Megalosauridae,Non-Avian,Theropoda,Saurischia,False,4,Carnivore,208.5,66.0,142.5,Rhaetian,Maastrichtian,Upper Triassic,Upper Cretaceous
Torvosaurus,Megalosauridae,Non-Avian,Theropoda,Saurischia,False,2,Carnivore,165.3,145.0,20.30000000000001,Callovian,Tithonian,Middle Jurassic,Upper Jurassic
Wiehenvenator,Megalosauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,165.3,161.5,3.8000000000000114,Callovian,Callovian,Middle Jurassic,Middle Jurassic
Condorraptor,Piatnitzkysauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,180.4,168.6,11.800000000000011,Toarcian,Bajocian,Lower Jurassic,Middle Jurassic
Marshosaurus,Piatnitzkysauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,154.8,145.0,9.800000000000011,Kimmeridgian,Tithonian,Upper Jurassic,Upper Jurassic
Piatnitzkysaurus,Piatnitzkysauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,182.9,180.4,2.5,Toarcian,Toarcian,Lower Jurassic,Lower Jurassic
Xuanhanosaurus,,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,170.9,168.2,2.700000000000017,Bajocian,Bajocian,Middle Jurassic,Middle Jurassic
Ceratosuchops,Spinosauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,125.77,121.4,4.36999999999999,Barremian,Barremian,Lower Cretaceous,Lower Cretaceous
Riparovenator,Spinosauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,125.77,121.4,4.36999999999999,Barremian,Barremian,Lower Cretaceous,Lower Cretaceous
Suchomimus,Spinosauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,121.4,100.5,20.900000000000006,Aptian,Albian,Lower Cretaceous,Lower Cretaceous
Baryonyx,Spinosauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,140.6,109.9,30.69999999999999,Berriasian,Albian,Lower Cretaceous,Lower Cretaceous
Protathlitis,Spinosauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,125.77,121.4,4.36999999999999,Barremian,Barremian,Lower Cretaceous,Lower Cretaceous
Vallibonavenatrix,Spinosauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,125.77,121.4,4.36999999999999,Barremian,Barremian,Lower Cretaceous,Lower Cretaceous
Angaturama,Spinosauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,119.5,113.0,6.5,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Camarillasaurus,Spinosauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,125.77,121.4,4.36999999999999,Barremian,Barremian,Lower Cretaceous,Lower Cretaceous
Ichthyovenator,Spinosauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Irritator,Spinosauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,119.5,113.0,6.5,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Oxalaia,Spinosauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,100.5,93.9,6.599999999999994,Cenomanian,Cenomanian,Upper Cretaceous,Upper Cretaceous
Spinosaurus,Spinosauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,125.77,72.1,53.67,Barremian,Campanian,Lower Cretaceous,Upper Cretaceous
Iberospinus,Spinosauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,125.77,121.4,4.36999999999999,Barremian,Barremian,Lower Cretaceous,Lower Cretaceous
Sciurumimus,,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,152.2,149.2,3.0,Kimmeridgian,Kimmeridgian,Upper Jurassic,Upper Jurassic
Chuandongocoelurus,,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,170.9,154.8,16.099999999999994,Bajocian,Oxfordian,Middle Jurassic,Upper Jurassic
Cruxicheiros,,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,168.2,165.3,2.8999999999999773,Bathonian,Bathonian,Middle Jurassic,Middle Jurassic
Cryolophosaurus,,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,199.5,184.2,15.300000000000011,Sinemurian,Pliensbachian,Lower Jurassic,Lower Jurassic
Gasosaurus,,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,170.9,154.8,16.099999999999994,Bajocian,Oxfordian,Middle Jurassic,Upper Jurassic
Kaijiangosaurus,,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,170.9,168.2,2.700000000000017,Bajocian,Bajocian,Middle Jurassic,Middle Jurassic
Kayentavenator,,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,199.5,184.2,15.300000000000011,Sinemurian,Pliensbachian,Lower Jurassic,Lower Jurassic
Pandoravenator,,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,157.9,149.2,8.700000000000017,Oxfordian,Kimmeridgian,Upper Jurassic,Upper Jurassic
Vectaerovenator,,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,119.5,113.0,6.5,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Yunyangosaurus,,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,184.2,170.9,13.299999999999983,Toarcian,Aalenian,Lower Jurassic,Middle Jurassic
Vitakridrinda,Vitakrisauridae,,,,True,1,Carnivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Vitakrisaurus,Vitakrisauridae,,,,True,1,Carnivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Eoabelisaurus,,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,174.7,168.6,6.099999999999994,Aalenian,Bajocian,Middle Jurassic,Middle Jurassic
Chenanisaurus,Abelisauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Abelisaurus,Abelisauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Niebla,Abelisauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,83.6,66.0,17.599999999999994,Campanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Caletodraco,Abelisauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,100.5,93.9,6.599999999999994,Cenomanian,Cenomanian,Upper Cretaceous,Upper Cretaceous
Carnotaurus,Abelisauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Elemgasem,Abelisauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,93.9,86.3,7.6000000000000085,Turonian,Coniacian,Upper Cretaceous,Upper Cretaceous
Koleken,Abelisauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Llukalkan,Abelisauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,86.3,83.6,2.700000000000003,Santonian,Santonian,Upper Cretaceous,Upper Cretaceous
Pycnonemosaurus,Abelisauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,100.5,66.0,34.5,Cenomanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Quilmesaurus,Abelisauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,83.6,66.0,17.599999999999994,Campanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Viavenator,Abelisauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,86.3,83.6,2.700000000000003,Santonian,Santonian,Upper Cretaceous,Upper Cretaceous
Aucasaurus,Abelisauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Dahalokely,,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,93.9,89.8,4.1000000000000085,Turonian,Turonian,Upper Cretaceous,Upper Cretaceous
Ekrixinatosaurus,Abelisauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,100.5,93.9,6.599999999999994,Cenomanian,Cenomanian,Upper Cretaceous,Upper Cretaceous
Guemesia,Abelisauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,83.6,66.0,17.599999999999994,Campanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Ilokelesia,Abelisauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,100.5,89.8,10.700000000000003,Cenomanian,Turonian,Upper Cretaceous,Upper Cretaceous
Rahiolisaurus,Abelisauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Skorpiovenator,Abelisauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,100.5,89.8,10.700000000000003,Cenomanian,Turonian,Upper Cretaceous,Upper Cretaceous
Thanos,Abelisauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,86.3,72.1,14.200000000000003,Santonian,Campanian,Upper Cretaceous,Upper Cretaceous
Arcovenator,Abelisauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,83.6,66.0,17.599999999999994,Campanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Genusaurus,Abelisauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,109.9,106.2,3.700000000000003,Albian,Albian,Lower Cretaceous,Lower Cretaceous
Indosaurus,Abelisauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Majungasaurus,Abelisauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Rajasaurus,Abelisauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Indosuchus,Abelisauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Kryptops,Abelisauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,121.4,100.5,20.900000000000006,Aptian,Albian,Lower Cretaceous,Lower Cretaceous
Kurupi,Abelisauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Lametasaurus,,,,,False,1,Carnivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Rugops,Abelisauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,100.5,93.9,6.599999999999994,Cenomanian,Cenomanian,Upper Cretaceous,Upper Cretaceous
Spectrovenator,Abelisauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Tarascosaurus,Abelisauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Tralkasaurus,Abelisauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,100.5,89.8,10.700000000000003,Cenomanian,Turonian,Upper Cretaceous,Upper Cretaceous
Xenotarsosaurus,Abelisauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,100.5,89.8,10.700000000000003,Cenomanian,Turonian,Upper Cretaceous,Upper Cretaceous
Fosterovenator,,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,154.8,145.0,9.800000000000011,Kimmeridgian,Tithonian,Upper Jurassic,Upper Jurassic
Elaphrosaurus,Noasauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,154.8,93.9,60.900000000000006,Kimmeridgian,Cenomanian,Upper Jurassic,Upper Cretaceous
Limusaurus,Noasauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,161.5,154.8,6.699999999999989,Oxfordian,Oxfordian,Upper Jurassic,Upper Jurassic
Masiakasaurus,Noasauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Noasaurus,Noasauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Velocisaurus,Noasauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,86.3,83.6,2.700000000000003,Santonian,Santonian,Upper Cretaceous,Upper Cretaceous
Vespersaurus,Noasauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,121.4,72.1,49.30000000000001,Aptian,Campanian,Lower Cretaceous,Upper Cretaceous
Austrocheirus,,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Berthasaura,,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,121.4,72.1,49.30000000000001,Aptian,Campanian,Lower Cretaceous,Upper Cretaceous
Deltadromeus,,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,100.5,93.9,6.599999999999994,Cenomanian,Cenomanian,Upper Cretaceous,Upper Cretaceous
Huinculsaurus,Noasauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,100.5,89.8,10.700000000000003,Cenomanian,Turonian,Upper Cretaceous,Upper Cretaceous
Kiyacursor,Noasauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Laevisuchus,Noasauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Ligabueino,,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,125.77,119.5,6.269999999999996,Barremian,Aptian,Lower Cretaceous,Lower Cretaceous
Berberosaurus,,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,192.9,174.7,18.200000000000017,Pliensbachian,Toarcian,Lower Jurassic,Lower Jurassic
Ceratosaurus,Ceratosauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,157.9,145.0,12.900000000000006,Oxfordian,Tithonian,Upper Jurassic,Upper Jurassic
Genyodectes,Ceratosauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,113.0,100.5,12.5,Albian,Albian,Lower Cretaceous,Lower Cretaceous
Saltriovenator,,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,199.5,192.9,6.599999999999994,Sinemurian,Sinemurian,Lower Jurassic,Lower Jurassic
Spinostropheus,,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,161.5,93.9,67.6,Oxfordian,Cenomanian,Upper Jurassic,Upper Cretaceous
Camposaurus,Coelophysidae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,227.0,208.5,18.5,Norian,Norian,Upper Triassic,Upper Triassic
Coelophysis,Coelophysidae,Non-Avian,Theropoda,Saurischia,False,2,Carnivore,237.0,192.9,44.099999999999994,Carnian,Sinemurian,Upper Triassic,Lower Jurassic
Lepidus,,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,227.0,208.5,18.5,Norian,Norian,Upper Triassic,Upper Triassic
Segisaurus,Coelophysidae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,192.9,174.7,18.200000000000017,Pliensbachian,Toarcian,Lower Jurassic,Lower Jurassic
Lucianovenator,Coelophysidae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,227.0,208.5,18.5,Norian,Norian,Upper Triassic,Upper Triassic
Megapnosaurus,Coelophysidae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,201.4,192.9,8.5,Hettangian,Sinemurian,Lower Jurassic,Lower Jurassic
Panguraptor,Coelophysidae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,201.4,199.5,1.9000000000000057,Hettangian,Hettangian,Lower Jurassic,Lower Jurassic
Powellvenator,,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,227.0,208.5,18.5,Norian,Norian,Upper Triassic,Upper Triassic
Procompsognathus,Coelophysidae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,216.7,213.2,3.5,Norian,Norian,Upper Triassic,Upper Triassic
Dracoraptor,,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,201.4,199.5,1.9000000000000057,Hettangian,Hettangian,Lower Jurassic,Lower Jurassic
Gojirasaurus,,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,227.0,208.5,18.5,Norian,Norian,Upper Triassic,Upper Triassic
Lophostropheus,,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,208.5,199.5,9.0,Rhaetian,Hettangian,Upper Triassic,Lower Jurassic
Pendraig,,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,237.0,227.0,10.0,Carnian,Carnian,Upper Triassic,Upper Triassic
Sarcosaurus,,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,201.4,192.9,8.5,Hettangian,Sinemurian,Lower Jurassic,Lower Jurassic
Syntarsus,Coelophysidae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,208.5,184.2,24.30000000000001,Rhaetian,Pliensbachian,Upper Triassic,Lower Jurassic
Dilophosaurus,,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,201.4,184.2,17.200000000000017,Hettangian,Pliensbachian,Lower Jurassic,Lower Jurassic
Dracovenator,,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,201.4,192.9,8.5,Hettangian,Sinemurian,Lower Jurassic,Lower Jurassic
Liliensternus,,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,227.0,201.4,25.599999999999994,Norian,Rhaetian,Upper Triassic,Upper Triassic
Notatesseraeraptor,,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,227.0,208.5,18.5,Norian,Norian,Upper Triassic,Upper Triassic
Tachiraptor,,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,201.4,199.5,1.9000000000000057,Hettangian,Hettangian,Lower Jurassic,Lower Jurassic
Velocipes,,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,227.0,208.5,18.5,Norian,Norian,Upper Triassic,Upper Triassic
Zupaysaurus,,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,227.0,208.5,18.5,Norian,Norian,Upper Triassic,Upper Triassic
Caseosaurus,,,,Saurischia,False,1,Carnivore,237.0,208.5,28.5,Carnian,Norian,Upper Triassic,Upper Triassic
Gnathovorax,Herrerasauridae,,,Saurischia,False,1,Carnivore,233.4,227.0,6.400000000000006,Carnian,Carnian,Upper Triassic,Upper Triassic
Herrerasaurus,Herrerasauridae,,,Saurischia,False,1,Carnivore,237.0,227.0,10.0,Carnian,Carnian,Upper Triassic,Upper Triassic
Sanjuansaurus,Herrerasauridae,,,Saurischia,False,1,Carnivore,237.0,227.0,10.0,Carnian,Carnian,Upper Triassic,Upper Triassic
Staurikosaurus,Herrerasauridae,,,Saurischia,False,1,Carnivore,237.0,208.5,28.5,Carnian,Norian,Upper Triassic,Upper Triassic
Chindesaurus,,,,Saurischia,False,1,Carnivore,227.0,208.5,18.5,Norian,Norian,Upper Triassic,Upper Triassic
Daemonosaurus,,,,Saurischia,False,1,Carnivore,208.5,201.4,7.099999999999994,Rhaetian,Rhaetian,Upper Triassic,Upper Triassic
Eodromaeus,,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,237.0,227.0,10.0,Carnian,Carnian,Upper Triassic,Upper Triassic
Erythrovenator,,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,237.0,227.0,10.0,Carnian,Carnian,Upper Triassic,Upper Triassic
Fenestrosaurus,Oviraptoridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Ornithoides,Troodontidae,Non-Avian,Theropoda,Saurischia,False,0,Carnivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Ovoraptor,Dromaeosauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
