"occurrence_no","record_type","reid_no","flags","collection_no","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no","phylum","class","order","family","genus","lng","lat","cc","state","county","latlng_basis","latlng_precision","geogscale","geogcomments"
"1328965","occ","40915","","178847","Machairoceratops cronusi","species","340976","Middle Campanian","","83.6","72.1","59187","Chordata","Ornithischia","NO_ORDER_SPECIFIED","Ceratopsidae","Machairoceratops","-111.529999","37.450001","US","Utah","Garfield","based on nearby landmark","2","small collection","Star Seep area, Grand Staircase-Escalante National Monument"
"1328966","occ","","","55274","Spiclypeus shipporum","species","340979","Late Campanian","","83.6","72.1","59188","Chordata","Ornithischia","NO_ORDER_SPECIFIED","Ceratopsidae","Spiclypeus","-109.497803","47.527000","US","Montana","Fergus","estimated from map","4","small collection","E of Judith River, ca. 8 km WSW of Winifred, MT, in sec 1, T20N, R17E"
"1330171","occ","32384","","71979","Caseosaurus crosbyensis","species","66661","Carnian","Norian","237","208.5","13905","Chordata","Reptilia","Theropoda","Herrerasauridae","Caseosaurus","-101.138519","33.606396","US","Texas","Crosby","based on nearby landmark","6","small collection","W side of Blanco (Catfish) River, N of Cedar Mtn (Hill), in breaks just N of the old Spur-Crosbyton mail road"
"1330880","occ","","","91473","Ischioceratops zhuchengensis","species","342026","Campanian","","83.6","72.1","59321","Chordata","Ornithischia","NO_ORDER_SPECIFIED","Leptoceratopsidae","Ischioceratops","119.409943","35.995598","CN","Shandong","Zhucheng","based on nearby landmark","6","outcrop","bonebed(s) Kugou locality, near Zhucheng"
"1331290","occ","","","179240","Stenonychosaurus inequalis","species","54467","Middle Campanian","Late Campanian","83.6","72.1","56332","Chordata","Reptilia","Theropoda","Troodontidae","Stenonychosaurus","-111.350998","50.786098","CA","Alberta","","stated in text","4","small collection","NE of Brooks; NW 1/4, sec. 17, T21, R10, W 4th meridian"
"1331291","occ","","","179241","Stenonychosaurus inequalis","species","54467","Middle Campanian","Late Campanian","83.6","72.1","56332","Chordata","Reptilia","Theropoda","Troodontidae","Stenonychosaurus","-111.500397","50.727901","CA","Alberta","","stated in text","4","small collection","LSD 6, sec. 30, T20, R11, W 4th meridian"
"1331292","occ","","","179242","Stenonychosaurus inequalis","species","54467","Middle Campanian","Late Campanian","83.6","72.1","56332","Chordata","Reptilia","Theropoda","Troodontidae","Stenonychosaurus","-111.546402","50.742401","CA","Alberta","","stated in text","4","small collection","LSD 14, sec. 35, T20, R12, W 4th meridian"
"1331293","occ","","","179243","Stenonychosaurus inequalis","species","54467","Middle Campanian","Late Campanian","83.6","72.1","56332","Chordata","Reptilia","Theropoda","Troodontidae","Stenonychosaurus","-111.477402","50.742401","CA","Alberta","","stated in text","4","small collection","LSD 12, sec. 32, T20 (incorrectly listed as T26 in ref 56332), R11, W 4th meridian"
"1331294","occ","","","179244","Stenonychosaurus inequalis","species","54467","Middle Campanian","Late Campanian","83.6","72.1","56332","Chordata","Reptilia","Theropoda","Troodontidae","Stenonychosaurus","-111.569397","50.822399","CA","Alberta","","stated in text","4","small collection","SE 1/4, sec. 34, T21, R12, W 4th meridian"
"1331295","occ","","","179245","Stenonychosaurus inequalis","species","54467","Middle Campanian","Late Campanian","83.6","72.1","56332","Chordata","Reptilia","Theropoda","Troodontidae","Stenonychosaurus","-111.510002","50.778000","CA","Alberta","","stated in text","3","small collection","T21, R11, W 4th meridian"
"1331296","occ","","","179246","Stenonychosaurus inequalis","species","54467","Middle Campanian","Late Campanian","83.6","72.1","56332","Chordata","Reptilia","Theropoda","Troodontidae","Stenonychosaurus","-111.510002","50.778000","CA","Alberta","","stated in text","3","small collection","T20 or T21, R11, W 4th meridian"
"1331532","occ","","","179278","Mussaurus patagonicus","species","66682","Sinemurian","","199.5","192.9","59357","Chordata","Saurischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Mussaurus","-69.500000","-48.083332","AR","Santa Cruz","","estimated from map","minutes","small collection",""
"1332074","occ","41934","","179480","Campananeyen fragilissimus","species","496270","Cenomanian","","100.5","93.9","89226","Chordata","Saurischia","NO_ORDER_SPECIFIED","Rebbachisauridae","Campananeyen","-68.944000","-39.341000","AR","Neuquén","","estimated from map","3","outcrop","""Mupaleo"" site, Barda Atravesada de Las Campanas, 25 km SW (also listed as 20 km S and 18 km SW) of El Chocón"
"1333016","occ","","","179625","Tarbosaurus bataar","species","63705","Maastrichtian","","72.1","66","59136","Chordata","Reptilia","Theropoda","Tyrannosauridae","Tarbosaurus","99.833054","43.474724","MN","Omnogov","","based on nearby landmark","seconds","outcrop","Khermeen Tsav (no discrimination between sites I and II"
"1333017","occ","","","179625","Therizinosaurus cheloniformis","species","66673","Maastrichtian","","72.1","66","59136","Chordata","Reptilia","Theropoda","Therizinosauridae","Therizinosaurus","99.833054","43.474724","MN","Omnogov","","based on nearby landmark","seconds","outcrop","Khermeen Tsav (no discrimination between sites I and II"
"1333019","occ","","","179625","Saurolophus angustirostris","species","64295","Maastrichtian","","72.1","66","59136","Chordata","Ornithischia","NO_ORDER_SPECIFIED","Hadrosauridae","Saurolophus","99.833054","43.474724","MN","Omnogov","","based on nearby landmark","seconds","outcrop","Khermeen Tsav (no discrimination between sites I and II"
"1333020","occ","35294","","179625","Tarchia teresae","species","378705","Maastrichtian","","72.1","66","67319","Chordata","Ornithischia","NO_ORDER_SPECIFIED","Ankylosauridae","Tarchia","99.833054","43.474724","MN","Omnogov","","based on nearby landmark","seconds","outcrop","Khermeen Tsav (no discrimination between sites I and II"
"1333293","occ","","","65344","Avimimus portentosus","species","55489","Late Campanian","","83.6","72.1","59518","Chordata","Reptilia","Theropoda","NO_FAMILY_SPECIFIED","Avimimus","102.166664","42.083332","MN","Omnogov","","based on nearby landmark","minutes","outcrop","Udan-Sayr locality, in depression between Arts Bogdo and Gurvan-Sayhan ranges, N of Nemegt, ""south of Hovd-somon Ubur-Hangayskaymak"""
"1333305","occ","32464","","52007","Altirhinus kurzanovi","species","58903","Middle Albian","Late Albian","109.9","100.5","19316","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Altirhinus","108.398613","45.845833","MN","Dornogov","","estimated from map","seconds","outcrop","Khuren Dukh (Xypeh Dyx), NW Dornogov', approx. 30 miles S of Choir (Choyr), Mongolia. 200 km NE of Khamarin Khural"
"1333494","occ","","","65334","Pinacosaurus grangeri","species","52911","Middle Campanian","Late Campanian","83.6","72.1","26796","Chordata","Ornithischia","NO_ORDER_SPECIFIED","Ankylosauridae","Pinacosaurus","105.250275","42.508610","MN","Omnogov","","based on nearby landmark","seconds","small collection","Shiljust-Ula, Borzongiyn Gobi (Borzon)"
"1335007","occ","","","179969","Triceratops horridus","species","63766","Late Maastrichtian","","72.1","66","12314","Chordata","Ornithischia","NO_ORDER_SPECIFIED","Ceratopsidae","Triceratops","-103.966599","45.393398","US","South Dakota","Harding","stated in text","4","outcrop","Short Pine Hills, 19 mi. S of Camp Crook; NE 1/4, sec. 15, T17N, R1E"
"1337487","occ","32611","","180471","Nemegtosaurus mongoliensis","species","54841","Maastrichtian","","72.1","66","9903","Chordata","Saurischia","NO_ORDER_SPECIFIED","Nemegtosauridae","Nemegtosaurus","101.047775","43.503334","MN","Omnogov","","stated in text","seconds","small collection","Central Sayr, Nemegt locality, Nemegt basin, Omnogov (southern Mongolia)"
"1337488","occ","32643","","180472","Gallimimus bullatus","species","57265","Maastrichtian","","72.1","66","9906","Chordata","Reptilia","Theropoda","Ornithomimidae","Gallimimus","101.047775","43.502499","MN","Omnogov","","stated in text","seconds","small collection","Central Sayr, Nemegt locality, Nemegt basin, Omnogov (southern Mongolia)"
"1337489","occ","32644","","180473","Homalocephale calathocercos","species","52836","Maastrichtian","","72.1","66","9908","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Homalocephale","101.044998","43.505280","MN","Omnogov","","stated in text","seconds","small collection","western sayr, Nemegt locality, Nemegt basin, Omnogov (southern Mongolia)"
"1337490","occ","32612","","180474","Gallimimus bullatus","species","57265","Maastrichtian","","72.1","66","9906","Chordata","Reptilia","Theropoda","Ornithomimidae","Gallimimus","101.045830","43.503056","MN","Omnogov","","stated in text","seconds","small collection","western sayr, Nemegt locality, Nemegt basin, Omnogov (southern Mongolia)"
"1337491","occ","32613","","180475","Gallimimus bullatus","species","57265","Maastrichtian","","72.1","66","9906","Chordata","Reptilia","Theropoda","Ornithomimidae","Gallimimus","101.029846","43.519463","MN","Omnogov","","estimated from map","6","small collection","NW part of Nemegt locality, 10 m from site 12 (shown as in the N part of the Western Sayr in ref 10453)"
"1337634","occ","","","180530","Taurovenator violantei","species","345411","Middle Cenomanian","Early Turonian","100.5","89.8","59904","Chordata","Reptilia","Theropoda","Carcharodontosauridae","Taurovenator","-68.617775","-39.397778","AR","Río Negro","","stated in text","seconds","outcrop","Violante farm, SE of Ezequiel Ramos-Mexia lake, NW Río Negro province"
"1337637","occ","","","180530","Aoniraptor libertatem","species","345413","Middle Cenomanian","Early Turonian","100.5","89.8","59904","Chordata","Reptilia","Theropoda","NO_FAMILY_SPECIFIED","Aoniraptor","-68.617775","-39.397778","AR","Río Negro","","stated in text","seconds","outcrop","Violante farm, SE of Ezequiel Ramos-Mexia lake, NW Río Negro province"
"1338362","occ","32664","","180679","Gallimimus bullatus","species","57265","Maastrichtian","","72.1","66","9906","Chordata","Reptilia","Theropoda","Ornithomimidae","Gallimimus","101.045555","43.515556","MN","Omnogov","","stated in text","seconds","small collection","southern part of northern sayr, Nemegt locality"
"1338363","occ","32640","","180680","Tarbosaurus bataar","species","63705","Maastrichtian","","72.1","66","59835","Chordata","Reptilia","Theropoda","Tyrannosauridae","Tarbosaurus","101.045555","43.516388","MN","Omnogov","","stated in text","seconds","small collection","southern part of northern sayr, Nemegt locality"
"1338364","occ","","","180681","Tarbosaurus bataar","species","63705","Maastrichtian","","72.1","66","9900","Chordata","Reptilia","Theropoda","Tyrannosauridae","Tarbosaurus","101.052498","43.504723","MN","Omnogov","","stated in text","seconds","small collection","W of Great Pyramid, Nemegt (= Nemegetu) locality, Nemegt Basin, Omnogov (southern Mongolia)"
"1338365","occ","32641","","180682","Tarbosaurus bataar","species","63705","Maastrichtian","","72.1","66","59835","Chordata","Reptilia","Theropoda","Tyrannosauridae","Tarbosaurus","101.053612","43.502499","MN","Omnogov","","stated in text","seconds","small collection","W of Great Pyramid, Nemegt (= Nemegetu) locality, Nemegt Basin, Omnogov (southern Mongolia)"
"1338366","occ","32645","","180683","Gallimimus bullatus","species","57265","Maastrichtian","","72.1","66","9906","Chordata","Reptilia","Theropoda","Ornithomimidae","Gallimimus","101.051109","43.499443","MN","Omnogov","","stated in text","seconds","small collection","Central Sayr, Nemegt locality, Nemegt basin, Omnogov (southern Mongolia)"
"1338367","occ","","","180684","Tarbosaurus bataar","species","63705","Maastrichtian","","72.1","66","10453","Chordata","Reptilia","Theropoda","Tyrannosauridae","Tarbosaurus","101.029724","43.526390","MN","Omnogov","","stated in text","seconds","small collection","in N part of Western Sayr"
"1338409","occ","32638","","180698","Elmisaurus rarus","species","54560","Maastrichtian","","72.1","66","10141","Chordata","Reptilia","Theropoda","Caenagnathidae","Elmisaurus","101.043610","43.528057","MN","Omnogov","","stated in text","seconds","small collection","Northern Sayr, Nemegt locality, Nemegt basin, Omnogov (southern Mongolia)"
"1338410","occ","","","180699","Tarbosaurus bataar","species","63705","Maastrichtian","","72.1","66","10453","Chordata","Reptilia","Theropoda","Tyrannosauridae","Tarbosaurus","101.041389","43.529167","MN","Omnogov","","stated in text","seconds","small collection","Northern Sayr, Nemegt locality, Nemegt basin, Omnogov (southern Mongolia)"
"1338411","occ","","","180700","Tarbosaurus bataar","species","63705","Maastrichtian","","72.1","66","10453","Chordata","Reptilia","Theropoda","Tyrannosauridae","Tarbosaurus","101.032219","43.528057","MN","Omnogov","","stated in text","seconds","small collection","Western Sayr, Nemegt locality, Nemegt basin, Omnogov (southern Mongolia)"
"1338412","occ","32639","","180701","Gallimimus bullatus","species","57265","Maastrichtian","","72.1","66","9906","Chordata","Reptilia","Theropoda","Ornithomimidae","Gallimimus","101.045830","43.513058","MN","Omnogov","","stated in text","seconds","small collection","southern part of Northern Sayr, Nemegt locality"
"1338413","occ","","","180702","Saurolophus angustirostris","species","64295","Maastrichtian","","72.1","66","10453","Chordata","Ornithischia","NO_ORDER_SPECIFIED","Hadrosauridae","Saurolophus","101.045830","43.525276","MN","Omnogov","","stated in text","seconds","small collection","Northern Sayr, Nemegt locality"
"1338414","occ","","","180703","Saurolophus angustirostris","species","64295","Maastrichtian","","72.1","66","10453","Chordata","Ornithischia","NO_ORDER_SPECIFIED","Hadrosauridae","Saurolophus","101.041664","43.537224","MN","Omnogov","","stated in text","seconds","small collection","Northern Sayr, Nemegt locality"
"1338417","occ","32646","","180706","Prenocephale prenes","species","52833","Maastrichtian","","72.1","66","9908","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Prenocephale","101.035278","43.539444","MN","Omnogov","","stated in text","seconds","small collection","northern part of Nemegt locality, NE of ""isolated hill"""
"1338418","occ","32647","","180707","Gallimimus bullatus","species","57265","Maastrichtian","","72.1","66","59835","Chordata","Reptilia","Theropoda","Ornithomimidae","Gallimimus","101.036392","43.538055","MN","Omnogov","","stated in text","seconds","small collection","northern part of Nemegt locality, NE of ""isolated hill"""
"1338419","occ","32648","","180709","Gallimimus bullatus","species","57265","Maastrichtian","","72.1","66","59835","Chordata","Reptilia","Theropoda","Ornithomimidae","Gallimimus","101.037781","43.539722","MN","Omnogov","","stated in text","seconds","small collection","northern part of Nemegt locality, NE of ""isolated hill"""
"1338420","occ","","","180710","Tarbosaurus bataar","species","63705","Maastrichtian","","72.1","66","10453","Chordata","Reptilia","Theropoda","Tyrannosauridae","Tarbosaurus","101.031387","43.520557","MN","Omnogov","","","seconds","small collection","Western Sayr, Nemegt"
"1338568","occ","32655","","180784","Gallimimus bullatus","species","57265","Maastrichtian","","72.1","66","9906","Chordata","Reptilia","Theropoda","Ornithomimidae","Gallimimus","100.360558","43.481945","MN","Omnogov","","stated in text","seconds","small collection","Tsagan Ula (= Hushu/Ushu/Khusku), Omnogov"
"1338569","occ","32656","","180785","Gallimimus bullatus","species","57265","Maastrichtian","","72.1","66","9906","Chordata","Reptilia","Theropoda","Ornithomimidae","Gallimimus","100.374809","43.441280","MN","Omnogov","","estimated from map","6","small collection","Tsagan Hushu (= Tsagan Ula, Tsagan Khushu, Tsagan-ushu), Omnogov (southern Mongolia)"
